simTime,connectivity,neurons,memory,CPU,timeout,hasExecuted,setupTime,execTime,startTime,endTime,measureTime,hasEndedInTimeout,hasEndedInError
0.003,0.7032862289886254,6191,16384,16,14400,True,0.3,114.12,1582764576.9980538,1582764692.187777,115.18972325325012,False,False
0.003,0.053312372808558536,2315,16384,16,14400,True,0.03,8.36,1582764692.2176611,1582764701.3607578,9.143096685409546,False,False
0.003,0.5080935881355532,7106,16384,16,14400,True,0.47,169.84,1582764701.3914285,1582764872.5634952,171.1720666885376,False,False
0.003,0.21941873840466572,7559,16384,16,14400,True,0.38,47.62,1582764872.592524,1582764921.3899653,48.797441244125366,False,False
0.003,0.20682621217873864,3957,16384,16,14400,True,0.11,29.09,1582764921.4202385,1582764951.4841676,30.063929080963135,False,False
0.003,0.35547707446963706,2104,16384,16,14400,True,0.05,14.76,1582764951.5137558,1582764967.073371,15.559615135192871,False,False
0.003,0.09055291971719528,4033,16384,16,14400,True,0.08,17.34,1582764967.1015975,1582764985.2777858,18.176188230514526,False,False
0.003,0.7410676894022735,7005,16384,16,14400,True,0.34,139.68,1582764985.3074675,1582765125.9748132,140.6673457622528,False,False
0.003,0.8561573612954304,7801,16384,16,14400,True,0.36,202.04,1582765126.0035932,1582765329.1910703,203.1874771118164,False,False
0.003,0.42842952720408095,6452,16384,16,14400,True,0.44,57.82,1582765329.2201567,1582765388.4775262,59.25736951828003,False,False
0.003,0.3201323976965225,8061,16384,16,14400,True,0.55,79.45,1582765388.5081358,1582765469.4854968,80.97736096382141,False,False
0.003,0.33018435890292575,9090,16384,16,14400,True,0.7,95.89,1582765469.513816,1582765567.0948865,97.58107042312622,False,False
0.003,0.5687839486838137,2483,16384,16,14400,True,0.06,34.43,1582765567.1223817,1582765602.560392,35.43801021575928,False,False
0.003,0.6513117418581529,3650,16384,16,14400,True,0.12,66.59,1582765602.5918677,1582765669.9827116,67.39084386825562,False,False
0.003,0.5420110986584253,8242,16384,16,14400,True,0.61,173.71,1582765670.0129552,1582765845.175665,175.16270971298218,False,False
0.003,0.46788030243550005,8673,16384,16,14400,True,0.76,116.43,1582765845.2048364,1582765963.2956955,118.0908591747284,False,False
0.003,0.26402694012373873,1301,16384,16,14400,True,0.02,8.17,1582765963.3237846,1582765972.2669044,8.943119764328003,False,False
0.003,0.847669995405551,6608,16384,16,14400,True,0.26,131.46,1582765972.2962644,1582766104.676943,132.38067865371704,False,False
0.003,0.1233627902867295,1264,16384,16,14400,True,0.01,7.41,1582766104.706968,1582766112.9657362,8.258768081665039,False,False
0.003,0.7552342880662424,5516,16384,16,14400,True,0.21,105.9,1582766112.9978576,1582766219.7802181,106.78236055374146,False,False
0.003,0.8470797164859687,5011,16384,16,14400,True,0.16,119.83,1582766219.8076694,1582766340.6686862,120.8610167503357,False,False
0.003,0.5269905533808422,6587,16384,16,14400,True,0.4,131.38,1582766340.697099,1582766473.2818153,132.58471632003784,False,False
0.003,0.7172541371130857,9604,16384,16,14400,True,0.67,233.82,1582766473.311506,1582766708.6717904,235.3602843284607,False,False
0.003,0.9275285888020455,4077,16384,16,14400,True,0.1,64.11,1582766708.7012906,1582766773.8745,65.17320942878723,False,False
0.003,0.8542279437439009,7488,16384,16,14400,True,0.34,157.27,1582766773.9041038,1582766932.2750208,158.37091708183289,False,False
0.003,0.2685538544916931,1080,16384,16,14400,True,0.01,7.88,1582766932.3052244,1582766941.0599742,8.754749774932861,False,False
0.003,0.4020822880311554,640,16384,16,14400,True,0.01,5.42,1582766941.0890174,1582766947.355814,6.266796588897705,False,False
0.003,0.9852225693140967,5822,16384,16,14400,True,0.19,94.26,1582766947.3845084,1582767042.581674,95.19716572761536,False,False
0.003,0.8417322779435195,873,16384,16,14400,True,0.01,8.08,1582767042.6122086,1582767051.5635936,8.951385021209717,False,False
0.003,0.27253160060211634,5992,16384,16,14400,True,0.28,61.76,1582767051.5928998,1582767114.58789,62.99499011039734,False,False
0.003,0.7565931811932436,808,16384,16,14400,True,0.01,8.1,1582767114.6153758,1582767123.5652204,8.949844598770142,False,False
0.003,0.32070405489478243,2002,16384,16,14400,True,0.04,14.59,1582767123.5941257,1582767138.9715943,15.377468585968018,False,False
0.003,0.6315513890851642,4155,16384,16,14400,True,0.14,64.15,1582767139.000008,1582767204.1715786,65.17157053947449,False,False
0.003,0.9495172265319327,4288,16384,16,14400,True,0.11,69.81,1582767204.2001178,1582767274.97077,70.77065205574036,False,False
0.003,0.5994572606808873,7730,16384,16,14400,True,0.52,172.76,1582767275.001595,1582767449.0723495,174.07075452804565,False,False
0.003,0.18153192208450183,6713,16384,16,14400,True,0.27,58.85,1582767449.1023457,1582767509.0802827,59.97793698310852,False,False
0.003,0.4293011949832195,2970,16384,16,14400,True,0.1,31.41,1582767509.1096232,1582767541.370428,32.260804891586304,False,False
0.003,0.7502253133261801,1266,16384,16,14400,True,0.01,13.08,1582767541.4010541,1582767555.3672585,13.966204404830933,False,False
0.003,0.9049829550443166,2332,16384,16,14400,True,0.04,32.19,1582767555.3950498,1582767588.4738646,33.07881474494934,False,False
0.003,0.9619584848344752,9743,16384,16,14400,True,0.51,223.21,1582767588.5018828,1582767813.1076736,224.60579085350037,False,False
0.003,0.6555099669245174,3143,16384,16,14400,True,0.08,40.28,1582767813.1344724,1582767854.263116,41.12864351272583,False,False
0.003,0.735255930367039,6942,16384,16,14400,True,0.34,143.68,1582767854.2934656,1582767999.0648735,144.7714078426361,False,False
0.003,0.9518835576348872,6494,16384,16,14400,True,0.25,132.06,1582767999.095297,1582768132.2816093,133.18631219863892,False,False
0.003,0.5009526717355995,2540,16384,16,14400,True,0.06,35.12,1582768132.3110979,1582768168.3666315,36.05553364753723,False,False
0.003,0.622855283489778,5474,16384,16,14400,True,0.26,104.18,1582768168.3941526,1582768273.6730113,105.27885866165161,False,False
0.003,0.3418447958972066,5559,16384,16,14400,True,0.28,42.61,1582768273.7063754,1582768317.4796307,43.773255348205566,False,False
0.003,0.45931378154200014,3469,16384,16,14400,True,0.13,41.38,1582768317.5080957,1582768359.8844068,42.37631106376648,False,False
0.003,0.25627208599007134,9295,16384,16,14400,True,0.62,87.77,1582768359.913191,1582768449.1926024,89.27941131591797,False,False
0.003,0.15610162151958146,3819,16384,16,14400,True,0.09,22.6,1582768449.219942,1582768472.8652039,23.645261764526367,False,False
0.003,0.6387816751213509,6494,16384,16,14400,True,0.35,123.33,1582768472.8949037,1582768597.361553,124.46664929389954,False,False
0.003,0.9251760116429794,736,16384,16,14400,True,0.0,7.71,1582768597.38951,1582768605.86321,8.473700046539307,False,False
0.003,0.9578946495152303,2531,16384,16,14400,True,0.04,34.59,1582768605.8935776,1582768641.3636763,35.47009873390198,False,False
0.003,0.1768279172098467,9669,16384,16,14400,True,0.55,84.36,1582768641.3924797,1582768727.186906,85.79442644119263,False,False
0.003,0.24719144497195972,8230,16384,16,14400,True,0.48,81.32,1582768727.2159674,1582768809.7989185,82.58295106887817,False,False
0.003,0.06325782045542201,8525,16384,16,14400,True,0.3,42.75,1582768809.828799,1582768853.6791587,43.85035967826843,False,False
0.003,0.5151308932848112,7476,16384,16,14400,True,0.51,162.8,1582768853.70713,1582769017.865982,164.15885210037231,False,False
0.003,0.7516309803116291,5694,16384,16,14400,True,0.22,98.06,1582769017.9027257,1582769116.876052,98.97332620620728,False,False
0.003,0.8888397665283468,7120,16384,16,14400,True,0.3,161.92,1582769116.906893,1582769279.8713856,162.96449255943298,False,False
0.003,0.9237684936799443,5233,16384,16,14400,True,0.16,86.86,1582769279.899963,1582769367.6811106,87.78114771842957,False,False
0.003,0.8649466494213448,8848,16384,16,14400,True,0.46,205.76,1582769367.7089858,1582769574.6766884,206.967702627182,False,False
0.003,0.14332951532772598,7921,16384,16,14400,True,0.34,37.57,1582769574.7071497,1582769613.476113,38.76896333694458,False,False
0.003,0.15438141816952353,6258,16384,16,14400,True,0.22,29.21,1582769613.5051732,1582769643.7755742,30.270401000976562,False,False
0.003,0.6863213445085792,5487,16384,16,14400,True,0.23,99.37,1582769643.8051045,1582769744.2603426,100.45523810386658,False,False
0.003,0.964502419766833,3676,16384,16,14400,True,0.08,42.15,1582769744.2885604,1582769787.3666537,43.07809329032898,False,False
0.003,0.21458064312639405,2141,16384,16,14400,True,0.04,13.7,1582769787.3943324,1582769801.971084,14.576751708984375,False,False
0.003,0.44716322026892186,5153,16384,16,14400,True,0.29,44.43,1582769802.0001333,1582769847.5797503,45.57961702346802,False,False
0.003,0.8742424833279209,6869,16384,16,14400,True,0.27,153.66,1582769847.6082006,1582770002.384463,154.77626252174377,False,False
0.003,0.8993865819864562,364,16384,16,14400,True,0.0,5.01,1582770002.414099,1582770008.2620094,5.847910404205322,False,False
0.003,0.6256048966952229,9194,16384,16,14400,True,0.7,221.35,1582770008.2915237,1582770231.1704457,222.87892198562622,False,False
0.003,0.26118200601020924,8602,16384,16,14400,True,0.54,84.46,1582770231.199858,1582770317.0954225,85.89556455612183,False,False
0.003,0.42895940393645765,3231,16384,16,14400,True,0.12,31.68,1582770317.124473,1582770349.6895928,32.56511974334717,False,False
0.003,0.9996241846434704,6043,16384,16,14400,True,0.2,114.3,1582770349.718213,1582770464.9723852,115.2541720867157,False,False
0.003,0.4615580524787056,9748,16384,16,14400,True,0.97,152.45,1582770465.0015664,1582770619.6730187,154.67145228385925,False,False
0.003,0.8605286170261479,464,16384,16,14400,True,0.0,4.79,1582770619.7029493,1582770625.260276,5.557326793670654,False,False
0.003,0.47617941397707253,5247,16384,16,14400,True,0.3,47.7,1582770625.2916923,1582770674.2940598,49.00236749649048,False,False
0.003,0.05151368395907161,6449,16384,16,14400,True,0.17,25.33,1582770674.321711,1582770700.7774444,26.45573329925537,False,False
0.003,0.08175395999828602,133,16384,16,14400,True,0.0,3.19,1582770700.8065677,1582770704.7627594,3.9561917781829834,False,False
0.003,0.8025258785746325,4299,16384,16,14400,True,0.12,71.32,1582770704.7929463,1582770776.9744315,72.18148517608643,False,False
0.003,0.6500863514281885,2176,16384,16,14400,True,0.04,28.35,1582770777.0029051,1582770806.1710436,29.16813850402832,False,False
0.003,0.04537952481288502,3992,16384,16,14400,True,0.07,13.96,1582770806.200432,1582770821.1706839,14.97025179862976,False,False
0.003,0.31562102918451335,6524,16384,16,14400,True,0.37,50.74,1582770821.200398,1582770873.1867616,51.986363649368286,False,False
0.003,0.4043440959355546,8403,16384,16,14400,True,0.68,114.62,1582770873.2154608,1582770989.3916433,116.17618250846863,False,False
0.003,0.28574882123695583,4015,16384,16,14400,True,0.14,36.74,1582770989.4217324,1582771027.1676981,37.74596571922302,False,False
0.003,0.14711401643379254,5714,16384,16,14400,True,0.19,25.33,1582771027.19637,1582771053.5682366,26.371866703033447,False,False
0.003,0.330709158010068,9204,16384,16,14400,True,0.74,133.1,1582771053.5982895,1582771188.3072445,134.70895504951477,False,False
0.003,0.12385414349667433,8218,16384,16,14400,True,0.34,37.79,1582771188.3359969,1582771227.3782165,39.04221963882446,False,False
0.003,0.254887023367807,221,16384,16,14400,True,0.0,3.29,1582771227.4072955,1582771231.5614002,4.154104709625244,False,False
0.003,0.39834957801704685,3038,16384,16,14400,True,0.1,30.12,1582771231.592205,1582771262.5768156,30.984610557556152,False,False
0.003,0.6025427801744563,5141,16384,16,14400,True,0.23,95.25,1582771262.6121259,1582771359.0714326,96.45930671691895,False,False
0.003,0.7145799468132931,9168,16384,16,14400,True,0.6,205.29,1582771359.100849,1582771565.778454,206.67760515213013,False,False
0.003,0.44953385696925113,8445,16384,16,14400,True,0.72,123.38,1582771565.8083968,1582771690.702577,124.89418029785156,False,False
0.003,0.5564798872662311,7609,16384,16,14400,True,0.51,200.87,1582771690.731393,1582771892.9769669,202.24557375907898,False,False
0.003,0.8576771003176638,4377,16384,16,14400,True,0.12,70.07,1582771893.0051155,1582771964.070688,71.06557250022888,False,False
0.003,0.8052457208827256,2630,16384,16,14400,True,0.05,38.45,1582771964.099735,1582772003.368753,39.269017934799194,False,False
0.003,0.9902098717722672,3922,16384,16,14400,True,0.1,76.12,1582772003.3992286,1582772080.3731484,76.97391986846924,False,False
0.003,0.5158710994439943,1028,16384,16,14400,True,0.01,11.39,1582772080.4031403,1582772092.5661826,12.163042306900024,False,False
0.003,0.6112205484235615,5540,16384,16,14400,True,0.27,121.52,1582772092.5976567,1582772215.0764093,122.47875261306763,False,False
0.003,0.5143596150990859,9713,16384,16,14400,True,0.85,233.34,1582772215.1077762,1582772450.1811595,235.07338333129883,False,False
0.003,0.38298366368749776,1622,16384,16,14400,True,0.03,12.95,1582772450.2098873,1582772464.0613377,13.851450443267822,False,False
0.003,0.6877090470008684,7761,16384,16,14400,True,0.46,164.57,1582772464.0913334,1582772630.070322,165.97898864746094,False,False
0.003,0.5217214485725133,9902,16384,16,14400,True,0.88,238.19,1582772630.098034,1582772869.9662704,239.86823654174805,False,False
0.003,0.08921174293684261,5159,16384,16,14400,True,0.13,23.49,1582772869.9953816,1582772894.4816496,24.486268043518066,False,False
0.003,0.6476954109932105,1404,16384,16,14400,True,0.02,15.99,1582772894.5103068,1582772911.2683413,16.758034467697144,False,False
0.003,0.12061185070602985,3484,16384,16,14400,True,0.07,16.26,1582772911.2988822,1582772928.4693153,17.170433044433594,False,False
0.003,0.9615575258644451,6965,16384,16,14400,True,0.27,131.63,1582772928.4983802,1582773061.177419,132.67903876304626,False,False
0.003,0.04975082011857903,4604,16384,16,14400,True,0.09,16.19,1582773061.2066617,1582773078.275501,17.06883931159973,False,False
0.003,0.789638918919481,6494,16384,16,14400,True,0.28,124.03,1582773078.3052254,1582773203.4683664,125.16314101219177,False,False
0.003,0.09363154505825318,6659,16384,16,14400,True,0.21,37.81,1582773203.4973164,1582773242.2858996,38.788583278656006,False,False
0.003,0.5498958649350069,7659,16384,16,14400,True,0.53,158.54,1582773242.3166573,1582773402.164595,159.84793758392334,False,False
0.003,0.9970895090823085,4134,16384,16,14400,True,0.1,78.5,1582773402.194653,1582773481.6680403,79.47338724136353,False,False
0.003,0.5488571998829044,2520,16384,16,14400,True,0.06,36.06,1582773481.6968672,1582773518.6627133,36.96584606170654,False,False
0.003,0.62732559712069,7339,16384,16,14400,True,0.45,129.37,1582773518.6906145,1582773649.3853428,130.6947283744812,False,False
0.003,0.34229631932166293,7957,16384,16,14400,True,0.56,73.4,1582773649.4142506,1582773724.3930838,74.97883319854736,False,False
0.003,0.17061951553374913,3146,16384,16,14400,True,0.07,18.6,1582773724.420658,1582773743.8661382,19.44548010826111,False,False
0.003,0.8466717999348028,5832,16384,16,14400,True,0.2,145.93,1582773743.893873,1582773890.766976,146.87310314178467,False,False
0.003,0.21249589254377463,1173,16384,16,14400,True,0.01,6.39,1582773890.7970004,1582773897.9613628,7.16436243057251,False,False
0.003,0.5068569964311372,9576,16384,16,14400,True,0.83,212.39,1582773897.9902768,1582774112.0692036,214.07892680168152,False,False
0.003,0.5620840482185635,1458,16384,16,14400,True,0.02,15.26,1582774112.097221,1582774128.2730129,16.17579197883606,False,False
0.003,0.46306387358208445,6353,16384,16,14400,True,0.43,76.38,1582774128.3008819,1582774206.0986795,77.79779767990112,False,False
0.003,0.49557554385011,9415,16384,16,14400,True,0.92,148.82,1582774206.1368065,1582774356.9747047,150.83789825439453,False,False
0.003,0.7354654430081895,7056,16384,16,14400,True,0.34,133.57,1582774357.0062556,1582774491.672737,134.66648125648499,False,False
0.003,0.29168487731818077,7457,16384,16,14400,True,0.45,91.58,1582774491.7023165,1582774584.5918007,92.889484167099,False,False
0.003,0.09915043515149254,5482,16384,16,14400,True,0.15,28.14,1582774584.619936,1582774613.779227,29.15929102897644,False,False
0.003,0.6156350223407678,7946,16384,16,14400,True,0.53,206.76,1582774613.8093452,1582774821.983503,208.1741578578949,False,False
0.003,0.7970630366409724,2159,16384,16,14400,True,0.03,28.28,1582774822.0121322,1582774851.2608385,29.248706340789795,False,False
0.003,0.5078673017223493,6912,16384,16,14400,True,0.44,143.38,1582774851.2904143,1582774995.866525,144.57611060142517,False,False
0.003,0.85617883616882,6768,16384,16,14400,True,0.27,126.02,1582774995.89693,1582775123.0905964,127.19366645812988,False,False
0.003,0.5996536426494439,3750,16384,16,14400,True,0.13,45.63,1582775123.1203744,1582775169.7757783,46.65540385246277,False,False
0.003,0.1283853586480907,7896,16384,16,14400,True,0.32,40.8,1582775169.8063161,1582775211.7786198,41.97230362892151,False,False
0.003,0.2691666692387676,3808,16384,16,14400,True,0.12,33.47,1582775211.8065984,1582775246.15218,34.34558153152466,False,False
0.003,0.8635747009529767,4822,16384,16,14400,True,0.14,88.87,1582775246.1821084,1582775336.163833,89.98172450065613,False,False
0.003,0.7065845380325014,5363,16384,16,14400,True,0.22,84.98,1582775336.1926608,1582775422.0901961,85.89753532409668,False,False
0.003,0.46285004435831184,782,16384,16,14400,True,0.01,6.49,1582775422.1207817,1582775429.466674,7.345892429351807,False,False
0.003,0.6901883164136353,7042,16384,16,14400,True,0.38,171.33,1582775429.4955974,1582775602.0758607,172.58026337623596,False,False
0.003,0.9157506252393265,3703,16384,16,14400,True,0.09,67.31,1582775602.1067438,1582775670.2762918,68.16954803466797,False,False
0.003,0.20939800418839252,1593,16384,16,14400,True,0.02,9.35,1582775670.3065178,1582775680.4774725,10.170954704284668,False,False
0.003,0.515451210450498,2336,16384,16,14400,True,0.06,22.46,1582775680.506134,1582775703.8750222,23.36888813972473,False,False
0.003,0.1954883082457788,7681,16384,16,14400,True,0.38,45.52,1582775703.9050167,1582775750.6875513,46.7825345993042,False,False
0.003,0.3964143493264544,8854,16384,16,14400,True,0.76,110.03,1582775750.7170577,1582775862.4062724,111.6892147064209,False,False
0.003,0.9918540409458388,3906,16384,16,14400,True,0.09,67.18,1582775862.4374833,1582775930.4682248,68.03074145317078,False,False
0.003,0.7835693403828351,4433,16384,16,14400,True,0.13,79.87,1582775930.4981482,1582776011.3794973,80.88134908676147,False,False
0.003,0.5436319599266112,5486,16384,16,14400,True,0.28,105.32,1582776011.4087002,1582776117.7792518,106.37055158615112,False,False
0.003,0.5260283547620724,7534,16384,16,14400,True,0.52,169.05,1582776117.8083367,1582776288.2617154,170.45337867736816,False,False
0.003,0.6166313050767209,4168,16384,16,14400,True,0.15,66.36,1582776288.2917264,1582776355.5795455,67.28781914710999,False,False
0.003,0.3604924768781764,6823,16384,16,14400,True,0.44,88.36,1582776355.6099982,1582776445.2806962,89.67069792747498,False,False
0.003,0.8152071908550937,6328,16384,16,14400,True,0.26,141.83,1582776445.3100197,1582776588.1693234,142.85930371284485,False,False
0.003,0.028544906765795484,927,16384,16,14400,True,0.01,4.31,1582776588.1987088,1582776593.2671847,5.068475961685181,False,False
0.003,0.7092455782890639,7627,16384,16,14400,True,0.42,179.71,1582776593.2971692,1582776774.2780485,180.9808793067932,False,False
0.003,0.9559673163585215,135,16384,16,14400,True,0.0,3.72,1582776774.3070595,1582776778.95744,4.650380373001099,False,False
0.003,0.601656559216915,3111,16384,16,14400,True,0.09,41.15,1582776778.985279,1582776821.0646,42.07932090759277,False,False
0.003,0.28525508395938065,4263,16384,16,14400,True,0.15,27.27,1582776821.0996578,1582776849.4664667,28.366808891296387,False,False
0.003,0.8844696232771692,883,16384,16,14400,True,0.01,9.51,1582776849.4941676,1582776859.7738857,10.279718160629272,False,False
0.003,0.5441806133777225,9072,16384,16,14400,True,0.74,208.59,1582776859.8019464,1582777069.8733606,210.07141423225403,False,False
0.003,0.6356238380319649,9281,16384,16,14400,True,0.7,207.48,1582777069.9033995,1582777278.973811,209.07041144371033,False,False
0.003,0.5210431539491924,2263,16384,16,14400,True,0.05,30.56,1582777279.0013108,1582777310.4730246,31.47171378135681,False,False
0.003,0.6321292919728888,7219,16384,16,14400,True,0.43,145.97,1582777310.5046804,1582777457.6754942,147.17081379890442,False,False
0.003,0.4278148810756088,6224,16384,16,14400,True,0.39,97.61,1582777457.7056494,1582777556.6647708,98.95912146568298,False,False
0.003,0.8422714294874084,5857,16384,16,14400,True,0.21,127.21,1582777556.6937854,1582777684.9747264,128.28094100952148,False,False
0.003,0.48777331770667465,3387,16384,16,14400,True,0.13,41.05,1582777685.0082228,1582777727.1716514,42.16342854499817,False,False
0.003,0.36624637516527964,3867,16384,16,14400,True,0.15,36.66,1582777727.2034934,1582777764.7878463,37.58435297012329,False,False
0.003,0.21688176240057713,285,16384,16,14400,True,0.0,4.22,1582777764.8188438,1582777769.8650758,5.046231985092163,False,False
0.003,0.9133731877887679,4362,16384,16,14400,True,0.12,67.62,1582777769.89568,1582777838.4721835,68.57650351524353,False,False
0.003,0.15620994544414826,9117,16384,16,14400,True,0.46,50.73,1582777838.503353,1582777890.5852818,52.081928730010986,False,False
0.003,0.5139129304068714,9497,16384,16,14400,True,0.81,227.68,1582777890.6176353,1582778119.9693956,229.35176038742065,False,False
0.003,0.42759534865628995,8272,16384,16,14400,True,0.68,108.79,1582778119.9996908,1582778230.407365,110.40767431259155,False,False
0.003,0.06929500827581121,1256,16384,16,14400,True,0.01,5.67,1582778230.4382205,1582778236.9614632,6.523242712020874,False,False
0.003,0.38467141353609013,6092,16384,16,14400,True,0.36,82.55,1582778236.9907331,1582778320.7828197,83.79208660125732,False,False
0.003,0.7532905085927444,6354,16384,16,14400,True,0.27,142.21,1582778320.8148859,1582778464.080358,143.2654721736908,False,False
0.003,0.6916717487905465,8870,16384,16,14400,True,0.59,225.19,1582778464.1131337,1582778690.6752367,226.5621030330658,False,False
0.003,0.5704817357733734,8033,16384,16,14400,True,0.57,175.04,1582778690.7068624,1582778867.0745583,176.36769580841064,False,False
0.003,0.12079111843526835,8505,16384,16,14400,True,0.36,45.64,1582778867.1060822,1582778913.8795645,46.77348232269287,False,False
0.003,0.5622992247509451,1390,16384,16,14400,True,0.02,14.88,1582778913.9103065,1582778929.7631211,15.852814674377441,False,False
0.003,0.26122612793462696,7807,16384,16,14400,True,0.45,79.26,1582778929.79271,1582779010.4918766,80.69916653633118,False,False
0.003,0.33986789652073435,4609,16384,16,14400,True,0.2,29.98,1582779010.5246289,1582779041.566541,31.041912078857422,False,False
0.003,0.9238711524145844,820,16384,16,14400,True,0.01,6.89,1582779041.5961943,1582779049.3592472,7.763052940368652,False,False
0.003,0.07915558487178487,8970,16384,16,14400,True,0.35,31.17,1582779049.3887537,1582779081.7664096,32.37765598297119,False,False
0.003,0.7514462884694372,8699,16384,16,14400,True,0.51,199.41,1582779081.7988036,1582779282.4771445,200.67834091186523,False,False
0.003,0.5437221808126851,5658,16384,16,14400,True,0.29,91.01,1582779282.5097098,1582779374.66739,92.15768027305603,False,False
0.003,0.33092487223557454,5070,16384,16,14400,True,0.23,58.58,1582779374.6981854,1582779434.2817307,59.583545207977295,False,False
0.003,0.2762966088772599,2254,16384,16,14400,True,0.04,15.96,1582779434.3124785,1582779451.084738,16.77225947380066,False,False
0.003,0.906017615333224,9245,16384,16,14400,True,0.47,220.14,1582779451.1218376,1582779672.4678597,221.34602212905884,False,False
0.003,0.8419276901955557,8753,16384,16,14400,True,0.45,207.05,1582779672.4972162,1582779880.7752492,208.27803301811218,False,False
0.003,0.9732996918574417,7491,16384,16,14400,True,0.31,182.11,1582779880.8061914,1582780063.970811,183.16461944580078,False,False
0.003,0.470380703025287,6232,16384,16,14400,True,0.42,105.76,1582780064.0000637,1582780171.178432,107.17836833000183,False,False
0.003,0.58223646179503,6235,16384,16,14400,True,0.34,103.87,1582780171.2078474,1582780276.170193,104.96234560012817,False,False
0.003,0.24244144673982748,4900,16384,16,14400,True,0.18,44.71,1582780276.2047763,1582780321.9900892,45.78531289100647,False,False
0.003,0.8246739933587821,4715,16384,16,14400,True,0.14,84.44,1582780322.0216148,1582780407.3695025,85.34788775444031,False,False
0.003,0.7089910013694596,5161,16384,16,14400,True,0.21,82.99,1582780407.3981125,1582780491.4711728,84.07306027412415,False,False
0.003,0.026019437111274427,4844,16384,16,14400,True,0.09,12.91,1582780491.5018167,1582780505.3721008,13.870284080505371,False,False
0.003,0.9169085245873564,266,16384,16,14400,True,0.0,3.92,1582780505.4021456,1582780510.0552404,4.65309476852417,False,False
0.003,0.18310230091394655,3447,16384,16,14400,True,0.08,21.95,1582780510.0856988,1582780532.8763003,22.7906014919281,False,False
0.003,0.4177225989079278,1957,16384,16,14400,True,0.04,15.34,1582780532.9075725,1582780549.1661355,16.25856304168701,False,False
0.003,0.10208031410188027,4994,16384,16,14400,True,0.12,26.09,1582780549.1951885,1582780576.2742844,27.0790958404541,False,False
0.003,0.22728214431563407,6088,16384,16,14400,True,0.26,56.05,1582780576.305349,1582780633.4848151,57.179466009140015,False,False
0.003,0.21943267474798056,875,16384,16,14400,True,0.01,5.38,1582780633.5175703,1582780639.665731,6.148160696029663,False,False
0.003,0.27314963805248993,635,16384,16,14400,True,0.01,4.83,1582780639.6950135,1582780645.354857,5.659843444824219,False,False
0.003,0.7326470647681864,3220,16384,16,14400,True,0.08,36.46,1582780645.3826704,1582780682.8680584,37.4853880405426,False,False
0.003,0.08045136209571037,9141,16384,16,14400,True,0.36,57.71,1582780682.8963323,1582780741.9845164,59.088184118270874,False,False
0.003,0.2741974583806664,1021,16384,16,14400,True,0.01,6.08,1582780742.0138414,1582780748.9576373,6.943795919418335,False,False
0.003,0.7741363636643789,4332,16384,16,14400,True,0.13,89.59,1582780748.9895108,1582780839.5721543,90.58264350891113,False,False
0.003,0.8597944925146852,3591,16384,16,14400,True,0.09,65.61,1582780839.6043878,1582780906.169107,66.56471920013428,False,False
0.003,0.8701012163505054,2889,16384,16,14400,True,0.06,42.85,1582780906.2005982,1582780949.8719208,43.67132258415222,False,False
0.003,0.44698002100951906,3944,16384,16,14400,True,0.17,44.13,1582780949.9026124,1582780995.0819478,45.17933535575867,False,False
0.003,0.06413597273942322,1545,16384,16,14400,True,0.01,6.25,1582780995.1122153,1582781002.2617311,7.149515867233276,False,False
0.003,0.4043978614095124,4591,16384,16,14400,True,0.21,58.9,1582781002.2915132,1582781062.2791684,59.98765516281128,False,False
0.003,0.18587695298685222,3137,16384,16,14400,True,0.07,18.42,1582781062.3074508,1582781081.668205,19.360754251480103,False,False
0.003,0.8092132609026553,1957,16384,16,14400,True,0.03,24.12,1582781081.6997197,1582781106.5787218,24.8790020942688,False,False
0.003,0.0994607347877385,3269,16384,16,14400,True,0.06,14.64,1582781106.6078727,1582781122.1726015,15.564728736877441,False,False
0.003,0.523415650598681,8577,16384,16,14400,True,0.66,205.04,1582781122.2016404,1582781328.6743627,206.4727222919464,False,False
0.003,0.9615606863045194,3105,16384,16,14400,True,0.06,50.35,1582781328.7040422,1582781379.9679124,51.26387023925781,False,False
0.003,0.6622325629055312,4261,16384,16,14400,True,0.15,63.35,1582781380.0064342,1582781444.3751724,64.36873817443848,False,False
0.003,0.6061425318897293,6597,16384,16,14400,True,0.38,139.32,1582781444.4068782,1582781584.969638,140.56275987625122,False,False
0.003,0.5222211202559046,7126,16384,16,14400,True,0.46,162.25,1582781585.002398,1582781748.5737708,163.57137274742126,False,False
0.003,0.5444621201744101,1306,16384,16,14400,True,0.02,13.79,1582781748.6037052,1582781763.1716619,14.567956686019897,False,False
0.003,0.1400691656154433,3568,16384,16,14400,True,0.07,18.54,1582781763.2004986,1582781782.574556,19.37405753135681,False,False
0.003,0.8427839302484207,9649,16384,16,14400,True,0.55,251.05,1582781782.603901,1582782034.9789462,252.37504529953003,False,False
0.003,0.9816005354244849,8609,16384,16,14400,True,0.4,220.55,1582782035.0069106,1582782256.966415,221.95950436592102,False,False
0.003,0.24973029888145556,1364,16384,16,14400,True,0.02,8.79,1582782256.9967422,1582782266.5694914,9.572749137878418,False,False
0.003,0.33131541650016816,6805,16384,16,14400,True,0.4,56.91,1582782266.6014507,1582782324.6926954,58.0912446975708,False,False
